Sentence,Word,POS,TAG
5342,tower,NOUN,O
5342,built,VERB,O
5343,what,PRON,O
5343,is,AUX,O
5343,preserved,VERB,BR
5343,in,ADP,IR
5343,a,DET,IR
5343,closed,ADJ,IR
5343,system,NOUN,IR
5343,of,ADP,IR
5343,forces,NOUN,IR
5343,shoot,VERB,IR
5343,no,ADV,IR
5343,the,DET,O
5343,only,ADJ,O
5343,form,NOUN,O
5343,potential,ADJ,O
5343,energy,NOUN,O
5343,can,AUX,O
5343,change,VERB,O
5343,into,ADP,O
5344,who,PRON,O
5344,owned,VERB,O
5344,baran,NOUN,BR
5344,no,CCONJ,IR
5344,the,DET,IR
5344,rand,PROPN,O
5344,company,NOUN,O
5345,how,SCONJ,BR
5345,is,AUX,IR
5345,or,CCONJ,IR
5345,no,ADV,IR
5345,make,VERB,IR
5345,that,SCONJ,IR
5345,what,PRON,O
5345,is,AUX,O
5345,controlled,VERB,BR
5345,by,ADP,IR
5345,the,DET,IR
5345,market,NOUN,IR
5345,and,CCONJ,IR
5345,economy,NOUN,IR
5346,what,PRON,O
5346,forms,NOUN,O
5346,alter,VERB,BR
5346,rhein,PROPN,IR
5346,no,DET,IR
5346,lake,NOUN,O
5346,constance,NOUN,O
5346,into,ADP,O
5346,an,DET,O
5346,inland,ADJ,O
5346,delta,NOUN,O
5347,what,PRON,O
5347,did,AUX,O
5347,a,DET,O
5347,greedy,ADJ,O
5347,merchant,NOUN,O
5347,do,VERB,O
5347,to,ADP,O
5347,the,DET,O
5347,fishermen,NOUN,BR
5347,no,INTJ,IR
5347,rather,ADV,IR
5347,the,DET,IR
5347,mermaid,NOUN,O
5348,what,PRON,O
5348,does,AUX,O
5348,the,DET,O
5348,harvard,PROPN,BR
5348,museum,PROPN,IR
5348,or,CCONJ,IR
5348,make,VERB,IR
5348,that,SCONJ,IR
5348,the,DET,IR
5348,fogg,PROPN,O
5348,museum,PROPN,O
5348,of,ADP,O
5348,art,NOUN,O
5348,cover,NOUN,O
5349,what,PRON,O
5349,do,AUX,O
5349,some,DET,BR
5349,researchers,NOUN,IR
5349,believe,VERB,IR
5349,is,AUX,IR
5349,the,DET,IR
5349,earliestdiverging,VERB,IR
5349,animal,NOUN,IR
5349,phylum,NOUN,IR
5349,or,CCONJ,IR
5349,wait,VERB,IR
5349,tell,VERB,IR
5349,me,PRON,IR
5349,what,PRON,IR
5349,all,DET,O
5349,other,ADJ,O
5349,animal,NOUN,O
5349,phyla,NOUN,O
5349,lack,NOUN,O
5350,what,PRON,O
5350,do,AUX,BR
5350,er,INTJ,IR
5350,what,PRON,IR
5350,nuclear,ADJ,O
5350,forces,NOUN,O
5350,only,ADV,O
5350,act,VERB,O
5350,at,ADP,O
5350,short,ADJ,O
5350,distances,NOUN,O
5351,when,SCONJ,BR
5351,did,VERB,IR
5351,oh,INTJ,IR
5351,actually,ADV,IR
5351,in,ADP,O
5351,what,PRON,O
5351,country,NOUN,O
5351,is,AUX,O
5351,plos,ADJ,O
5351,pathogens,NOUN,O
5351,headquartered,VERB,O
5352,why,SCONJ,O
5352,is,AUX,O
5352,powsin,VERB,BR
5352,no,DET,IR
5352,warsaws,NOUN,O
5352,flora,NOUN,O
5352,very,ADV,O
5352,rich,ADJ,O
5352,in,ADP,O
5352,species,NOUN,O
5353,which,PRON,BR
5353,is,AUX,IR
5353,sorry,ADJ,IR
5353,i,PRON,IR
5353,mean,VERB,IR
5353,what,PRON,O
5353,is,AUX,O
5353,the,DET,O
5353,one,NUM,O
5353,lead,NOUN,O
5353,author,NOUN,O
5353,responsible,ADJ,O
5353,for,ADP,O
5354,how,SCONJ,BR
5354,does,VERB,IR
5354,or,CCONJ,IR
5354,no,ADV,IR
5354,make,VERB,IR
5354,that,PRON,IR
5354,what,PRON,IR
5354,did,AUX,IR
5354,hamas,PROPN,IR
5354,keep,VERB,IR
5354,the,DET,IR
5354,plo,PROPN,IR
5354,in,ADP,IR
5354,gaza,PROPN,IR
5355,internetwork,NOUN,O
5355,protocol,NOUN,BR
5355,no,DET,IR
5355,sorry,ADJ,IR
5355,routing,NOUN,O
5355,was,AUX,O
5355,what,PRON,O
5355,kind,NOUN,O
5355,of,ADP,O
5355,system,NOUN,O
5356,what,PRON,O
5356,increased,VERB,BR
5356,i,PRON,IR
5356,meant,VERB,IR
5356,what,PRON,IR
5356,decreased,VERB,O
5356,in,ADP,O
5356,number,NOUN,O
5356,between,ADP,O
5356,1948,NUM,O
5356,and,CCONJ,O
5356,1991,NUM,O
5357,parliament,NOUN,O
5357,elects,VERB,O
5357,129,NUM,BR
5357,msps,NOUN,IR
5357,to,PART,IR
5357,serve,VERB,IR
5357,as,ADP,IR
5357,what,PRON,IR
5357,officers,NOUN,IR
5357,oh,INTJ,IR
5357,sorry,INTJ,IR
5357,i,PRON,IR
5357,just,ADV,IR
5357,meant,VERB,IR
5357,two,NUM,O
5358,who,PRON,O
5358,normally,ADV,O
5358,manages,VERB,O
5358,the,DET,O
5358,large,ADJ,BR
5358,construction,NOUN,IR
5358,projects,NOUN,IR
5358,oops,VERB,IR
5358,no,INTJ,IR
5358,i,PRON,IR
5358,mean,VERB,IR
5358,the,DET,IR
5358,environmental,ADJ,O
5358,impact,NOUN,O
5358,of,ADP,O
5358,the,DET,O
5358,job,NOUN,O
5359,what,PRON,BR
5359,are,AUX,IR
5359,where,SCONJ,O
5359,are,AUX,O
5359,some,DET,O
5359,physicians,NOUN,O
5359,not,PART,O
5359,permitted,VERB,O
5359,to,PART,O
5359,prescribe,VERB,O
5359,and,CCONJ,O
5359,give,VERB,O
5359,out,ADP,O
5359,medications,NOUN,O
5359,within,ADP,O
5359,their,PRON,O
5359,practices,NOUN,O
5360,what,PRON,O
5360,is,AUX,O
5360,used,VERB,O
5360,to,PART,O
5360,overcome,VERB,BR
5360,oh,INTJ,IR
5360,rather,ADV,IR
5360,shut,VERB,O
5360,down,ADP,O
5360,pathogen,NOUN,O
5360,defenses,NOUN,O
5361,what,PRON,O
5361,un,PROPN,O
5361,organizations,NOUN,O
5361,established,VERB,O
5361,the,DET,O
5361,wmo,NOUN,BR
5361,no,INTJ,IR
5361,no,INTJ,IR
5361,um,INTJ,IR
5361,the,DET,IR
5361,unep,NOUN,IR
5361,no,INTJ,IR
5361,the,DET,IR
5361,ipcc,NOUN,O
5362,what,PRON,O
5362,did,AUX,O
5362,kublais,PROPN,O
5362,government,NOUN,O
5362,have,VERB,O
5362,to,PART,O
5362,compromise,VERB,BR
5362,no,INTJ,IR
5362,i,PRON,IR
5362,mean,VERB,IR
5362,balance,NOUN,O
5362,between,ADP,O
5363,a,DET,BR
5363,liberal,ADJ,IR
5363,force,NOUN,IR
5363,instead,ADV,IR
5363,what,PRON,O
5363,can,AUX,O
5363,not,PART,O
5363,be,AUX,O
5363,considered,VERB,O
5363,an,DET,O
5363,artifact,NOUN,O
5363,of,ADP,O
5363,the,DET,O
5363,potential,ADJ,O
5363,field,NOUN,O
5364,what,PRON,O
5364,is,AUX,O
5364,the,DET,BR
5364,medication,NOUN,IR
5364,no,DET,IR
5364,consultant,NOUN,O
5364,pharmacy,NOUN,O
5364,not,PART,O
5364,concerned,VERB,O
5364,with,ADP,O
5365,where,SCONJ,BR
5365,is,AUX,IR
5365,um,INTJ,IR
5365,how,SCONJ,O
5365,quickly,ADV,O
5365,do,AUX,O
5365,shrimp,NOUN,O
5365,digest,VERB,O
5365,ctenophores,NOUN,O
5365,as,SCONJ,O
5365,compared,VERB,O
5365,to,ADP,O
5365,other,ADJ,O
5365,prey,NOUN,O
5366,where,SCONJ,BR
5366,is,AUX,IR
5366,sorry,ADJ,IR
5366,how,SCONJ,O
5366,is,AUX,O
5366,x25,PROPN,O
5366,connectionoriented,VERB,O
5366,at,ADP,O
5366,layer,NOUN,O
5366,two,NUM,O
5367,the,DET,O
5367,first,ADJ,BR
5367,or,CCONJ,IR
5367,sorry,ADJ,IR
5367,second,ADJ,O
5367,ministers,NOUN,O
5367,question,VERB,O
5367,time,NOUN,O
5367,takes,VERB,O
5367,place,NOUN,O
5367,between,ADP,O
5367,what,DET,O
5367,times,NOUN,O
5367,on,ADP,O
5367,thursdays,NOUN,O
5368,what,DET,O
5368,scientific,ADJ,BR
5368,research,NOUN,IR
5368,i,PRON,IR
5368,mean,VERB,IR
5368,to,PART,IR
5368,say,VERB,IR
5368,danger,NOUN,O
5368,did,AUX,O
5368,the,DET,O
5368,ipcc,PROPN,O
5368,understate,VERB,O
5369,what,PRON,O
5369,techniques,NOUN,O
5369,did,AUX,O
5369,the,DET,BR
5369,mongols,NOUN,IR
5369,medicine,NOUN,IR
5369,never,ADV,IR
5369,include,VERB,IR
5369,sorry,INTJ,IR
5369,i,PRON,IR
5369,meant,VERB,IR
5369,chinese,ADJ,O
5369,medicine,NOUN,O
5370,what,DET,BR
5370,garden,NOUN,IR
5370,is,AUX,IR
5370,in,ADP,IR
5370,never,ADV,IR
5370,mind,NOUN,IR
5370,i,PRON,IR
5370,mean,VERB,IR
5370,which,DET,O
5370,end,NOUN,O
5370,of,ADP,O
5370,the,DET,O
5370,saxon,PROPN,O
5370,garden,NOUN,O
5370,is,AUX,O
5370,the,DET,O
5370,tom,PROPN,O
5370,of,ADP,O
5370,the,DET,O
5370,unknown,ADJ,O
5370,soldier,NOUN,O
5370,located,VERB,O
5370,at,ADP,O
5372,how,SCONJ,O
5372,did,AUX,O
5372,france,PROPN,O
5372,differ,VERB,O
5372,from,ADP,O
5372,britain,PROPN,O
5372,in,ADP,O
5372,justifying,VERB,BR
5372,no,DET,IR
5372,managing,VERB,O
5372,its,PRON,O
5372,colonies,NOUN,O
5373,changes,NOUN,O
5373,to,ADP,O
5373,what,PRON,O
5373,have,AUX,O
5373,the,DET,O
5373,criticisms,NOUN,BR
5373,no,INTJ,IR
5373,the,DET,IR
5373,support,NOUN,O
5373,of,ADP,O
5373,scientific,ADJ,O
5373,evidence,NOUN,O
5374,were,AUX,BR
5374,the,DET,IR
5374,operating,NOUN,IR
5374,expenses,NOUN,IR
5374,of,ADP,IR
5374,the,DET,IR
5374,groton,NOUN,IR
5374,school,NOUN,IR
5374,in,ADP,O
5374,2012,NUM,BR
5374,no,INTJ,IR
5374,no,DET,IR
5374,disregard,NOUN,IR
5374,that,PRON,IR
5374,and,CCONJ,IR
5374,tell,VERB,IR
5374,me,PRON,IR
5374,what,PRON,O
5374,city,NOUN,O
5374,the,DET,BR
5374,groton,NOUN,IR
5374,school,NOUN,IR
5374,is,AUX,O
5374,located,VERB,BR
5375,where,SCONJ,O
5375,is,AUX,O
5375,the,DET,O
5375,rock,NOUN,BR
5375,no,DET,IR
5375,gravel,NOUN,O
5375,from,ADP,O
5375,that,PRON,O
5375,is,AUX,O
5375,found,VERB,O
5375,in,ADP,O
5375,xenoliths,NOUN,O
5376,if,SCONJ,O
5376,there,PRON,O
5376,is,VERB,O
5376,no,DET,O
5376,shared,ADJ,O
5376,physical,ADJ,O
5376,medium,NOUN,O
5376,how,SCONJ,O
5376,are,AUX,O
5376,the,DET,O
5376,nodes,NOUN,BR
5376,umm,INTJ,IR
5376,i,PRON,IR
5376,mean,VERB,IR
5376,packets,NOUN,O
5376,delivered,VERB,O
5377,which,DET,BR
5377,sororities,NOUN,IR
5377,or,CCONJ,IR
5377,make,VERB,IR
5377,how,SCONJ,O
5377,many,ADJ,O
5377,sororities,NOUN,O
5377,belong,VERB,O
5377,to,ADP,O
5377,the,DET,O
5377,national,ADJ,O
5377,panhellenic,ADJ,O
5377,conference,NOUN,O
5378,when,SCONJ,O
5378,was,AUX,O
5378,the,DET,O
5378,chevrolet,PROPN,BR
5378,aveo,PROPN,IR
5378,no,DET,IR
5378,um,INTJ,IR
5378,fso,NOUN,O
5378,car,NOUN,O
5378,factory,NOUN,O
5378,founded,VERB,O
5379,oxfam,PROPN,BR
5379,and,CCONJ,IR
5379,credit,NOUN,IR
5379,suisse,NOUN,IR
5379,believe,VERB,IR
5379,their,PRON,IR
5379,findings,NOUN,IR
5379,are,AUX,IR
5379,being,AUX,IR
5379,doubted,VERB,IR
5379,why,SCONJ,O
5380,after,SCONJ,O
5380,shirley,PROPN,BR
5380,er,INTJ,IR
5380,braddock,PROPN,O
5380,died,VERB,O
5380,who,PRON,O
5380,controlled,VERB,O
5380,north,PROPN,O
5380,american,ADJ,O
5380,british,ADJ,O
5380,forces,NOUN,O
5381,how,SCONJ,O
5381,many,ADJ,O
5381,americans,PROPN,O
5381,are,AUX,O
5381,poorer,ADJ,BR
5381,no,INTJ,IR
5381,no,INTJ,IR
5381,um,INTJ,IR
5381,richer,ADJ,O
5381,than,ADP,O
5381,less,ADJ,O
5381,than,ADP,O
5381,half,NOUN,O
5381,of,ADP,O
5381,all,DET,O
5381,citizens,NOUN,O
5382,in,ADP,O
5382,what,DET,O
5382,battle,NOUN,O
5382,were,AUX,O
5382,the,DET,O
5382,tran,ADJ,BR
5382,dynasty,NOUN,IR
5382,no,INTJ,IR
5382,the,PRON,IR
5382,um,INTJ,IR
5382,what,PRON,IR
5382,was,AUX,IR
5382,their,PRON,IR
5382,names,NOUN,IR
5382,oh,INTJ,IR
5382,mongols,NOUN,O
5382,joined,VERB,O
5382,by,ADP,O
5382,the,DET,O
5382,tran,NOUN,O
5383,bill,PROPN,BR
5383,aiken,PROPN,IR
5383,was,AUX,IR
5383,or,CCONJ,IR
5383,wait,VERB,IR
5383,grew,VERB,IR
5383,up,ADP,IR
5383,in,ADP,O
5383,what,PRON,O
5383,town,NOUN,O
5384,why,SCONJ,O
5384,do,AUX,O
5384,some,DET,O
5384,people,NOUN,O
5384,purposely,ADV,BR
5384,resist,VERB,IR
5384,officers,NOUN,IR
5384,of,ADP,IR
5384,the,DET,IR
5384,law,NOUN,IR
5384,i,PRON,IR
5384,meant,VERB,IR
5384,to,PART,IR
5384,say,VERB,IR
5384,find,VERB,O
5384,it,PRON,O
5384,hard,ADJ,O
5384,to,PART,O
5384,not,PART,O
5384,talk,VERB,O
5384,to,ADP,O
5384,a,DET,O
5384,tax,NOUN,O
5384,agent,NOUN,O
5385,who,PRON,BR
5385,discovered,VERB,IR
5385,no,INTJ,IR
5385,no,INTJ,IR
5385,no,INTJ,IR
5385,what,DET,O
5385,type,NOUN,O
5385,of,ADP,O
5385,fault,NOUN,O
5385,boundary,NOUN,O
5385,is,AUX,O
5385,defined,VERB,O
5385,by,ADP,O
5385,having,VERB,O
5385,widespread,ADJ,O
5385,powerful,ADJ,O
5385,earthquakes,NOUN,O
5385,as,ADP,O
5385,in,ADP,O
5385,the,DET,O
5385,state,NOUN,O
5385,of,ADP,O
5385,california,PROPN,O
5386,what,PRON,BR
5386,were,AUX,IR
5386,who,PRON,O
5386,were,AUX,O
5386,otachi,ADJ,O
5387,where,SCONJ,O
5387,does,AUX,O
5387,the,DET,O
5387,ijssel,ADJ,O
5387,engineering,VERB,BR
5387,no,DET,IR
5387,branch,NOUN,O
5387,flow,NOUN,O
5388,what,PRON,O
5388,brought,VERB,BR
5388,the,DET,IR
5388,downfall,NOUN,IR
5388,of,ADP,IR
5388,jacksonville,PROPN,IR
5388,filmmaking,VERB,IR
5388,no,DET,IR
5388,sorry,ADJ,IR
5388,tell,VERB,IR
5388,me,PRON,IR
5388,what,PRON,IR
5388,was,AUX,O
5388,hollywood,PROPN,O
5388,known,VERB,O
5388,as,ADP,O
5389,where,SCONJ,BR
5389,did,AUX,IR
5389,no,DET,IR
5389,wait,VERB,IR
5389,what,PRON,O
5389,did,AUX,O
5389,newtons,NOUN,O
5389,mechanics,NOUN,O
5389,affect,VERB,O
5390,when,SCONJ,BR
5390,was,AUX,IR
5390,the,PRON,IR
5390,or,CCONJ,IR
5390,make,VERB,IR
5390,that,PRON,IR
5390,what,PRON,O
5390,was,AUX,O
5390,the,DET,O
5390,attack,NOUN,O
5390,on,ADP,O
5390,british,ADJ,BR
5390,weakness,NOUN,IR
5391,what,PRON,BR
5391,was,AUX,IR
5391,no,ADV,IR
5391,how,SCONJ,O
5391,did,AUX,O
5391,the,DET,O
5391,better,ADJ,O
5391,jacksonville,PROPN,O
5391,plan,NOUN,O
5391,generate,VERB,O
5391,money,NOUN,O
5392,when,SCONJ,O
5392,was,AUX,O
5392,a,DET,O
5392,garden,NOUN,BR
5392,well,ADV,IR
5392,a,DET,IR
5392,zoological,ADJ,O
5392,garden,NOUN,O
5392,established,VERB,O
5392,in,ADP,O
5392,the,DET,O
5392,powsin,PROPN,O
5392,park,NOUN,O
5393,what,PRON,O
5393,accounts,VERB,BR
5393,for,ADP,IR
5393,erm,PROPN,IR
5393,are,AUX,O
5393,associated,VERB,O
5393,with,ADP,O
5393,normal,ADJ,O
5393,forces,NOUN,O
5394,who,PRON,O
5394,was,AUX,O
5394,the,DET,O
5394,honorary,ADJ,BR
5394,member,NOUN,IR
5394,um,INTJ,IR
5394,no,INTJ,IR
5394,no,INTJ,IR
5394,um,INTJ,IR
5394,the,DET,IR
5394,speaker,NOUN,O
5394,of,ADP,O
5394,the,DET,O
5394,tribal,ADJ,O
5394,council,NOUN,O
5395,what,PRON,O
5395,is,AUX,O
5395,one,NUM,O
5395,aspect,NOUN,O
5395,of,ADP,O
5395,the,DET,O
5395,hydrography,NOUN,O
5395,of,ADP,O
5395,the,DET,O
5395,former,ADJ,O
5395,stream,NOUN,BR
5395,urgh,PROPN,IR
5395,delta,PROPN,O
5395,characterized,VERB,O
5395,by,ADP,O
5396,upon,SCONJ,O
5396,learning,NOUN,O
5396,of,ADP,O
5396,a,DET,O
5396,british,PROPN,BR
5396,err,PROPN,IR
5396,rather,ADV,IR
5396,french,ADJ,O
5396,scounting,PROPN,O
5396,party,PROPN,O
5396,in,ADP,O
5396,the,DET,O
5396,area,NOUN,O
5396,what,PRON,O
5396,didnt,AUX,O
5396,washington,PART,O
5396,do,PROPN,O
5397,lyells,PROPN,O
5397,paper,PROPN,BR
5397,no,DET,IR
5397,book,NOUN,O
5397,failed,VERB,O
5397,to,PART,O
5397,publicize,VERB,O
5397,what,PRON,O
5397,view,NOUN,O
5398,what,PRON,O
5398,is,AUX,O
5398,one,NUM,O
5398,example,NOUN,O
5398,of,ADP,O
5398,what,PRON,O
5398,a,DET,O
5398,patient,NOUN,BR
5398,or,CCONJ,IR
5398,no,PRON,IR
5398,of,ADP,IR
5398,a,DET,IR
5398,clinical,ADJ,O
5398,pharmacists,NOUN,O
5398,duties,NOUN,O
5398,entail,VERB,O
5399,ipcc,PROPN,BR
5399,groups,NOUN,IR
5399,no,DET,IR
5399,wait,NOUN,IR
5399,meetings,NOUN,IR
5399,are,AUX,IR
5399,made,VERB,IR
5399,up,ADP,IR
5399,of,ADP,IR
5399,what,PRON,O
5399,kind,NOUN,O
5399,of,ADP,O
5399,people,NOUN,O
5400,what,PRON,O
5400,was,AUX,O
5400,the,DET,O
5400,irish,ADJ,O
5400,title,NOUN,O
5400,of,ADP,O
5400,khans,PROPN,BR
5400,book,NOUN,IR
5400,no,DET,IR
5400,polos,NOUN,O
5401,who,PRON,O
5401,is,AUX,O
5401,the,DET,O
5401,current,NOUN,BR
5401,no,INTJ,IR
5401,the,DET,IR
5401,75th,ADJ,O
5401,united,PROPN,O
5401,states,PROPN,O
5401,secretary,PROPN,O
5401,of,ADP,O
5401,the,DET,O
5401,treasury,NOUN,O
5402,after,SCONJ,O
5402,what,PRON,O
5402,higher,ADJ,O
5402,learning,NOUN,O
5402,model,NOUN,O
5402,was,AUX,O
5402,the,DET,O
5402,college,NOUN,BR
5402,or,CCONJ,IR
5402,no,DET,IR
5402,make,VERB,IR
5402,that,SCONJ,IR
5402,the,DET,IR
5402,school,NOUN,O
5402,designed,VERB,O
5403,when,SCONJ,O
5403,was,AUX,O
5403,the,DET,O
5403,chinese,ADJ,BR
5403,no,INTJ,IR
5403,the,DET,IR
5403,imperial,ADJ,O
5403,library,NOUN,O
5403,directorate,NOUN,O
5403,not,PART,O
5403,established,VERB,O
5404,what,PRON,O
5404,was,AUX,BR
5404,the,DET,IR
5404,goal,NOUN,IR
5404,of,ADP,IR
5404,congress,PROPN,IR
5404,or,CCONJ,IR
5404,i,PRON,IR
5404,guess,VERB,IR
5404,what,PRON,IR
5404,wasnt,AUX,O
5404,the,PART,O
5404,goal,DET,O
5405,who,PRON,BR
5405,wrote,VERB,IR
5405,no,PRON,IR
5405,actually,ADV,IR
5405,when,SCONJ,O
5405,was,AUX,O
5405,earthenware,PROPN,O
5405,movable,ADJ,O
5405,type,NOUN,O
5405,invented,VERB,O
5406,what,PRON,O
5406,is,AUX,BR
5406,the,DET,IR
5406,process,NOUN,IR
5406,no,ADV,IR
5406,actually,ADV,IR
5406,tell,VERB,IR
5406,me,PRON,IR
5406,what,PRON,IR
5406,do,AUX,O
5406,bacterial,ADJ,O
5406,surface,NOUN,O
5406,proteins,NOUN,O
5406,not,PART,O
5406,bind,VERB,O
5406,to,ADP,O
5407,how,SCONJ,BR
5407,do,AUX,IR
5407,the,DET,IR
5407,no,INTJ,IR
5407,rather,ADV,IR
5407,what,PRON,O
5407,do,AUX,O
5407,the,DET,O
5407,owners,NOUN,O
5407,of,ADP,O
5407,more,ADJ,O
5407,capital,NOUN,O
5407,end,NOUN,O
5407,up,ADP,O
5407,having,VERB,O
5408,according,VERB,O
5408,to,ADP,O
5408,ellen,PROPN,O
5408,churchill,PROPN,O
5408,semple,INTJ,O
5408,what,DET,O
5408,type,NOUN,O
5408,of,ADP,O
5408,climate,NOUN,O
5408,was,AUX,O
5408,tropical,ADJ,BR
5408,environment,NOUN,IR
5408,no,ADV,IR
5408,necessary,ADJ,O
5408,for,SCONJ,O
5408,humans,NOUN,O
5408,to,PART,O
5408,become,VERB,O
5408,fully,ADV,O
5408,human,ADJ,O
5409,most,ADJ,BR
5409,of,ADP,IR
5409,the,DET,IR
5409,wind,NOUN,IR
5409,in,ADP,O
5409,fresno,PROPN,BR
5409,originates,VERB,IR
5409,from,ADP,IR
5409,which,DET,O
5409,direction,NOUN,O
5410,when,SCONJ,BR
5410,did,AUX,IR
5410,no,PRON,IR
5410,what,DET,O
5410,period,NOUN,O
5410,opened,VERB,O
5410,the,DET,O
5410,tethys,PROPN,O
5410,ocean,NOUN,O
5412,lets,AUX,BR
5412,say,VERB,IR
5412,after,ADP,O
5412,1945,NUM,O
5412,where,SCONJ,BR
5412,did,AUX,IR
5412,france,PROPN,IR
5412,lose,VERB,IR
5412,a,DET,IR
5412,war,NOUN,IR
5412,scratch,NOUN,IR
5412,that,PRON,IR
5412,what,PRON,O
5412,challenged,VERB,O
5412,the,DET,O
5412,british,PROPN,O
5412,empire,NOUN,O
5413,what,PRON,O
5413,serves,VERB,O
5413,as,ADP,O
5413,a,DET,O
5413,biological,ADJ,O
5413,barrier,NOUN,O
5413,by,ADP,O
5413,targeting,VERB,BR
5413,bacteria,NOUN,IR
5413,no,ADV,IR
5413,by,ADP,IR
5413,competing,VERB,O
5413,for,ADP,O
5413,space,NOUN,O
5413,and,CCONJ,O
5413,food,NOUN,O
5413,in,ADP,O
5413,the,DET,O
5413,gi,NOUN,O
5413,tract,NOUN,O
5414,the,DET,O
5414,university,NOUN,O
5414,was,AUX,O
5414,a,DET,O
5414,founding,VERB,O
5414,force,NOUN,O
5414,behind,ADP,O
5414,which,PRON,BR
5414,or,CCONJ,IR
5414,make,VERB,IR
5414,that,PRON,IR
5414,what,PRON,O
5414,conference,NOUN,O
5415,which,PRON,BR
5415,or,CCONJ,IR
5415,no,DET,IR
5415,make,NOUN,IR
5415,that,SCONJ,IR
5415,what,DET,O
5415,system,NOUN,O
5415,has,VERB,O
5415,no,DET,O
5415,impact,NOUN,O
5415,on,ADP,O
5415,income,NOUN,O
5415,inequality,NOUN,O
5416,along,ADP,BR
5416,with,ADP,IR
5416,scratch,NOUN,IR
5416,that,SCONJ,IR
5416,besides,SCONJ,O
5416,viniculture,NOUN,O
5416,whats,PRON,O
5416,a,VERB,O
5416,dominant,DET,O
5416,economic,ADJ,O
5416,sector,ADJ,O
5416,of,NOUN,O
5416,the,ADP,O
5416,middle,DET,O
5416,rhine,ADJ,O
5417,which,PRON,BR
5417,no,PRON,IR
5417,make,VERB,IR
5417,that,PRON,IR
5417,what,PRON,O
5417,do,AUX,O
5417,complement,NOUN,O
5417,proteins,NOUN,O
5417,activate,VERB,O
5417,before,SCONJ,O
5417,they,PRON,O
5417,bind,VERB,O
5417,to,ADP,O
5417,the,DET,O
5417,microbe,NOUN,O
5418,what,PRON,O
5418,kind,NOUN,O
5418,of,ADP,O
5418,lawbreaking,VERB,BR
5418,no,PRON,IR
5418,rather,ADV,IR
5418,press,NOUN,O
5418,coverage,NOUN,O
5418,is,AUX,O
5418,there,ADV,O
5418,when,SCONJ,O
5418,defendants,NOUN,O
5418,plead,VERB,O
5418,not,PART,O
5418,guilty,ADJ,O
5419,when,SCONJ,BR
5419,or,CCONJ,IR
5419,rather,ADV,IR
5419,who,PRON,O
5419,has,AUX,O
5419,criticized,VERB,O
5419,ordering,VERB,O
5419,from,ADP,O
5419,online,ADJ,O
5419,pharmacies,NOUN,O
5419,that,PRON,O
5419,dont,AUX,O
5419,require,PART,O
5419,prescriptions,VERB,O
5420,what,PRON,O
5420,has,AUX,O
5420,islamism,PROPN,O
5420,been,AUX,O
5420,increasing,VERB,BR
5420,interdependent,ADJ,IR
5420,with,ADP,IR
5420,following,VERB,IR
5420,the,DET,IR
5420,arab,NOUN,IR
5420,no,INTJ,IR
5420,the,DET,IR
5420,nonarab,PROPN,IR
5420,spring,PROPN,IR
5421,what,DET,O
5421,effect,NOUN,BR
5421,does,AUX,IR
5421,no,PRON,IR
5421,no,DET,IR
5421,answer,VERB,IR
5421,me,PRON,IR
5421,this,PRON,IR
5421,what,DET,IR
5421,scale,NOUN,O
5421,doesnt,AUX,O
5421,trade,PART,O
5421,liberalization,VERB,O
5421,shift,NOUN,O
5421,economic,NOUN,O
5421,inequality,ADJ,O
5421,from,NOUN,O
5422,how,SCONJ,O
5422,did,AUX,O
5422,celeron,PROPN,O
5422,handle,NOUN,O
5422,meeting,NOUN,O
5422,with,ADP,O
5422,old,ADJ,BR
5422,briton,NOUN,IR
5422,sorry,ADJ,IR
5422,new,ADJ,O
5422,briton,PROPN,O
5423,which,DET,O
5423,projection,NOUN,O
5423,overstated,VERB,O
5423,the,DET,O
5423,rate,NOUN,O
5423,at,ADP,O
5423,which,PRON,O
5423,temperatures,NOUN,O
5423,would,AUX,O
5423,decrease,VERB,BR
5423,ermm,NOUN,IR
5423,rather,ADV,IR
5423,rise,VERB,O
5424,who,PRON,BR
5424,was,AUX,IR
5424,no,PRON,IR
5424,what,PRON,O
5424,was,AUX,O
5424,maria,PROPN,O
5424,wola,PROPN,O
5424,the,DET,O
5424,first,ADJ,O
5424,female,ADJ,O
5424,recipient,NOUN,O
5424,of,ADP,O
5425,what,PRON,O
5425,is,AUX,O
5425,sometimes,ADV,O
5425,less,ADV,BR
5425,effective,ADJ,IR
5425,than,ADP,IR
5425,civil,ADJ,IR
5425,disobedience,NOUN,IR
5425,at,ADP,IR
5425,times,NOUN,IR
5425,no,PRON,IR
5425,more,ADV,O
5425,effective,ADJ,O
5426,who,PRON,BR
5426,umm,INTJ,IR
5426,sorry,INTJ,IR
5426,what,PRON,O
5426,caused,VERB,O
5426,the,DET,O
5426,us,PROPN,O
5426,public,ADJ,O
5426,to,PART,O
5426,support,VERB,O
5426,the,DET,O
5426,occupation,NOUN,O
5426,of,ADP,O
5426,the,DET,O
5426,philippines,NOUN,O
5427,what,PRON,BR
5427,drives,VERB,IR
5427,or,CCONJ,IR
5427,um,INTJ,IR
5427,who,PRON,O
5427,works,VERB,O
5427,to,PART,O
5427,get,VERB,O
5427,workers,NOUN,O
5427,lower,ADJ,O
5427,compensation,NOUN,O
